push_x,push_y,push_ori,rot,trans_x,trans_y,delta_x,delta_y,delta_r
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.19318516525781368,-0.05176380902050416,-0.17743177339434624,-0.07940672151744366,-6.341375690204541
-0.23125000298023224,-0.18125000596046448,0.0,-0.2617993877991498,-0.19318516525781368,-0.05176380902050416,-0.16694424860179424,-0.0887652961537242,-9.579952341912623
-0.23125000298023224,-0.18125000596046448,0.0,-0.5235987755982991,-0.19318516525781368,-0.05176380902050416,-0.1639240626245737,-0.1001268271356821,-11.347288799304303
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.17320508075688773,-0.10000000000000003,-0.17065268196165562,-0.10189057514071465,-1.2284007614557564
-0.23125000298023224,-0.18125000596046448,0.0,-0.2617993877991498,-0.17320508075688773,-0.10000000000000003,-0.16062723100185394,-0.11670952010899782,-4.3623213148682884
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-0.17320508075688773,-0.10000000000000003,-0.1796969175338745,-0.1030577514320612,1.352428376415023
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.14142135623730953,-0.1414213562373095,-0.15109896659851074,-0.12461360171437263,3.202670040904468
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-0.14142135623730953,-0.1414213562373095,-0.1642321441322565,-0.117938082665205,6.530977607064694
-0.23125000298023224,-0.18125000596046448,0.0,-0.2617993877991498,-0.14142135623730953,-0.1414213562373095,-0.1468636840581894,-0.13426088308915496,1.4256987029483366
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-0.10000000000000007,-0.17320508075688767,-0.13759653083980083,-0.13147526478860527,11.078641033475987
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.10000000000000007,-0.17320508075688767,-0.12749946117401123,-0.13768493430688977,8.278567740816952
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,-0.10000000000000007,-0.17320508075688767,-0.1450533401221037,-0.13628169894218445,13.416846150288931
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-0.051763809020504134,-0.19318516525781368,-0.10691290348768234,-0.13371454924345016,15.536775124799492
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,-0.051763809020504134,-0.19318516525781368,-0.11830101162195206,-0.13351373095065355,18.537689312451647
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.051763809020504134,-0.19318516525781368,-0.09881641715765,-0.14157456159591675,13.195857068673416
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,-3.6739403974420595e-17,-0.2,-0.06771735846996307,-0.12952416483312845,18.95319598758472
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,-3.6739403974420595e-17,-0.2,-0.08056871220469475,-0.12665383704006672,22.42123119846031
-0.23125000298023224,-0.18125000596046448,0.0,-4.440892098500626e-16,-3.6739403974420595e-17,-0.2,-0.06498858705163002,-0.13555731996893883,17.612742991363866
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.05176380902050407,-0.1931851652578137,-0.04221474379301071,-0.11081258207559586,25.041577857086406
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,0.05176380902050407,-0.1931851652578137,-0.031565312296152115,-0.1128154881298542,22.051507558939083
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.05176380902050407,-0.1931851652578137,-0.047964658588171005,-0.11782069317996502,27.003289162994427
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.10000000000000003,-0.17320508075688773,0.0035693123936653137,-0.08895252086222172,25.623920253405284
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,0.10000000000000003,-0.17320508075688773,0.01020444929599762,-0.08958602230995893,23.631770324223595
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.10000000000000003,-0.17320508075688773,-0.006694898009300232,-0.09428248554468155,28.057551580063045
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.14142135623730948,-0.14142135623730953,0.029503844678401947,-0.07680355617776513,23.396661841761066
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,0.14142135623730948,-0.14142135623730953,0.034986525774002075,-0.07640634896233678,22.237965052984368
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.14142135623730948,-0.14142135623730953,0.024112649261951447,-0.08100104797631502,25.779038220709463
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.17320508075688767,-0.10000000000000007,0.04748448356986046,-0.0649521560408175,19.668090474489144
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,0.17320508075688767,-0.10000000000000007,0.048635248094797134,-0.06456794679979794,19.095578307880153
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.17320508075688767,-0.10000000000000007,0.044579191133379936,-0.06878260895609856,21.694849839522256
-0.23125000298023224,-0.18125000596046448,0.0,0.5235987755982983,0.19318516525781368,-0.05176380902050414,0.056333279237151146,-0.04920659400522709,14.58409275263164
-0.23125000298023224,-0.18125000596046448,0.0,0.2617993877991489,0.19318516525781368,-0.05176380902050414,0.05690240301191807,-0.04658418893814087,15.482060922816721
-0.23125000298023224,-0.18125000596046448,0.0,0.7853981633974474,0.19318516525781368,-0.05176380902050414,0.056570254266262054,-0.05417024623602629,16.09452226692074
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.19318516525781368,-0.05176380902050416,-0.10411236062645912,-0.07091984804719687,-25.821815949471723
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.19318516525781368,-0.05176380902050416,-0.11187807843089104,-0.06549446191638708,-23.90036058681134
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.19318516525781368,-0.05176380902050416,-0.09809706825762987,-0.0900476686656475,-29.91087788386252
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.17320508075688773,-0.10000000000000003,-0.09580444358289242,-0.10951040871441364,-25.99154034090692
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.17320508075688773,-0.10000000000000003,-0.10372746177017689,-0.09617423545569181,-21.923074975233416
0.0,-0.18125000596046448,0.0,-0.7853981633974485,-0.17320508075688773,-0.10000000000000003,-0.08296756632626057,-0.12470855936408043,-30.649961243216246
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.14142135623730953,-0.1414213562373095,-0.08870674669742584,-0.13959906622767448,-17.254447118149685
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.14142135623730953,-0.1414213562373095,-0.0708971917629242,-0.14729413948953152,-23.52411270364807
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.14142135623730953,-0.1414213562373095,-0.09756189212203026,-0.13645697431638837,-14.202489645367724
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.10000000000000007,-0.17320508075688767,-0.05780916288495064,-0.16821431647986174,-13.570794755987773
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.10000000000000007,-0.17320508075688767,-0.07747646793723106,-0.16712596686556935,-7.700339774943579
0.0,-0.18125000596046448,0.0,-0.5235987755982991,-0.10000000000000007,-0.17320508075688767,-0.03918210044503212,-0.1807403601706028,-20.232715195124996
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-0.051763809020504134,-0.19318516525781368,-0.04161422327160835,-0.16792852559592575,-3.1293896714864817
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-0.051763809020504134,-0.19318516525781368,-0.021734442561864853,-0.1866742679849267,-10.007644392868311
0.0,-0.18125000596046448,0.0,0.2617993877991489,-0.051763809020504134,-0.19318516525781368,-0.05885244160890579,-0.18099654803518206,1.7058043191985481
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,-3.6739403974420595e-17,-0.2,-0.002853870391845703,-0.17737260670401156,0.6000575745085407
0.0,-0.18125000596046448,0.0,0.2617993877991489,-3.6739403974420595e-17,-0.2,-0.02083682268857956,-0.17771626263856888,6.503750164866828
0.0,-0.18125000596046448,0.0,-0.2617993877991498,-3.6739403974420595e-17,-0.2,0.016492873430252075,-0.1826062542386353,-5.623172094028339
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.05176380902050407,-0.1931851652578137,0.014664992690086365,-0.18458889331668615,11.65757199180641
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,0.05176380902050407,-0.1931851652578137,0.03735099360346794,-0.18196495342999697,4.2255189494806515
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.05176380902050407,-0.1931851652578137,-0.0019806288182735443,-0.19915563240647316,17.452458139395407
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.10000000000000003,-0.17320508075688773,0.05123956874012947,-0.1657503843307495,15.196859187670038
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.10000000000000003,-0.17320508075688773,0.030614405870437622,-0.17842311970889568,22.259598828149944
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,0.10000000000000003,-0.17320508075688773,0.07237620279192924,-0.16860136296600103,8.93784845216322
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.14142135623730948,-0.14142135623730953,0.08169953525066376,-0.13893939182162285,18.92685932055665
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.14142135623730948,-0.14142135623730953,0.06081671826541424,-0.1480926312506199,26.1810015394898
0.0,-0.18125000596046448,0.0,-4.440892098500626e-16,0.14142135623730948,-0.14142135623730953,0.0997709408402443,-0.14452259801328182,14.157102271862152
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.17320508075688767,-0.10000000000000007,0.08680939674377441,-0.10841008648276329,27.440927684989042
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.17320508075688767,-0.10000000000000007,0.10028793290257454,-0.09614017605781555,22.108407018997145
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.17320508075688767,-0.10000000000000007,0.0797664187848568,-0.1267070285975933,31.46863509422871
0.0,-0.18125000596046448,0.0,0.5235987755982983,0.19318516525781368,-0.05176380902050414,0.09876297786831856,-0.07759625930339098,26.90290166795053
0.0,-0.18125000596046448,0.0,0.2617993877991489,0.19318516525781368,-0.05176380902050414,0.1111544631421566,-0.06912625604309142,23.04767426314066
0.0,-0.18125000596046448,0.0,0.7853981633974474,0.19318516525781368,-0.05176380902050414,0.09536367561668158,-0.09357675351202488,30.37197888692031
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.19318516525781368,-0.05176380902050416,-0.06281760521233082,-0.04910940118134022,-16.321378959691675
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-0.19318516525781368,-0.05176380902050416,-0.061592526733875275,-0.04662449285387993,-16.486814854014654
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.19318516525781368,-0.05176380902050416,-0.06295750848948956,-0.04988171020522714,-18.56630804897889
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.17320508075688773,-0.10000000000000003,-0.05294518731534481,-0.06621078576426953,-20.33605843248262
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-0.17320508075688773,-0.10000000000000003,-0.05368496850132942,-0.06327039189636707,-20.51155016063152
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.17320508075688773,-0.10000000000000003,-0.050459010526537895,-0.06666488433256745,-23.51256181120305
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.14142135623730953,-0.1414213562373095,-0.032928451895713806,-0.079936932772398,-24.665975139463004
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-0.14142135623730953,-0.1414213562373095,-0.037734802812337875,-0.07880598586052656,-23.1709133437091
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.14142135623730953,-0.1414213562373095,-0.02879668027162552,-0.08083473518490791,-27.04771707008517
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.10000000000000007,-0.17320508075688767,-0.004011828452348709,-0.09403922222554684,-26.2130104042413
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-0.10000000000000007,-0.17320508075688767,-0.014032445847988129,-0.09722333028912544,-23.897884140234396
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.10000000000000007,-0.17320508075688767,0.007249150425195694,-0.10017290711402893,-28.601936152221867
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-0.051763809020504134,-0.19318516525781368,0.042920373380184174,-0.11374488845467567,-24.780196907707786
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-0.051763809020504134,-0.19318516525781368,0.024839147925376892,-0.11940554156899452,-21.622125827088112
0.20624999701976776,-0.18125000596046448,0.0,-0.7853981633974485,-0.051763809020504134,-0.19318516525781368,0.04810427874326706,-0.1205291599035263,-27.658166884304702
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,-3.6739403974420595e-17,-0.2,0.0656478963792324,-0.1323250150308013,-18.462896807107608
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,-3.6739403974420595e-17,-0.2,0.07955343462526798,-0.1310903150588274,-22.51248584296068
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,-3.6739403974420595e-17,-0.2,0.05441579595208168,-0.14254751428961754,-16.427895689521733
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.05176380902050407,-0.1931851652578137,0.1036352813243866,-0.1360968928784132,-14.463167795404747
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.05176380902050407,-0.1931851652578137,0.0879826508462429,-0.14981498010456562,-11.702387726811088
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,0.05176380902050407,-0.1931851652578137,0.11335034295916557,-0.13950126431882381,-18.42058969119539
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.10000000000000003,-0.17320508075688773,0.13433947414159775,-0.1309313802048564,-10.9203304034813
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.10000000000000003,-0.17320508075688773,0.1210937388241291,-0.141879437098396,-6.212894727040322
0.20624999701976776,-0.18125000596046448,0.0,-0.5235987755982991,0.10000000000000003,-0.17320508075688773,0.14394669979810715,-0.1369686909019947,-13.900973438233924
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.14142135623730948,-0.14142135623730953,0.1454722136259079,-0.12406602874398232,-2.1067728218224797
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.14142135623730948,-0.14142135623730953,0.161024522036314,-0.1229000361636281,-5.76300648497821
0.20624999701976776,-0.18125000596046448,0.0,0.2617993877991489,0.14142135623730948,-0.14142135623730953,0.13507325947284698,-0.13980176020413637,0.4955989516363496
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.17320508075688767,-0.10000000000000007,0.16624022834002972,-0.10260256752371788,2.335401895962791
0.20624999701976776,-0.18125000596046448,0.0,0.2617993877991489,0.17320508075688767,-0.10000000000000007,0.15171248652040958,-0.11807094793766737,6.1597041740154275
0.20624999701976776,-0.18125000596046448,0.0,-0.2617993877991498,0.17320508075688767,-0.10000000000000007,0.17695198580622673,-0.10520063526928425,-0.4365718281471024
0.20624999701976776,-0.18125000596046448,0.0,0.2617993877991489,0.19318516525781368,-0.05176380902050414,0.1602863073348999,-0.0876045897603035,11.217586622416272
0.20624999701976776,-0.18125000596046448,0.0,-4.440892098500626e-16,0.19318516525781368,-0.05176380902050414,0.17457205429673195,-0.0763646699488163,7.151385824393712
0.20624999701976776,-0.18125000596046448,0.0,0.5235987755982983,0.19318516525781368,-0.05176380902050414,0.15735534019768238,-0.10200734104728326,13.804370166852648
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.051763809020504176,0.19318516525781368,-0.03587576001882553,0.05354212410748005,-21.643065312860738
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.051763809020504176,0.19318516525781368,-0.036040712147951126,0.05561946937814355,-21.38324771421148
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.7853981633974485,-0.051763809020504176,0.19318516525781368,-0.04323141276836395,0.0479758963920176,-24.27726820006767
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.09999999999999996,0.17320508075688776,-0.07085137069225311,0.03994972602231428,-24.71990721877856
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.09999999999999996,0.17320508075688776,-0.07004821300506592,0.05068194051273167,-22.41792120571607
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.7853981633974485,-0.09999999999999996,0.17320508075688776,-0.08166578598320484,0.031662310007959604,-26.768731232548014
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.1414213562373095,0.14142135623730953,-0.11125667952001095,0.031081242486834526,-20.195877143467868
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.1414213562373095,0.14142135623730953,-0.11296607181429863,0.015306266956031322,-23.389206293502117
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.1414213562373095,0.14142135623730953,-0.11739986203610897,0.036250581964850426,-19.217086891387627
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.17320508075688776,0.1,-0.1450549941509962,0.00585758313536644,-17.641770633188003
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.17320508075688776,0.1,-0.14830218814313412,-0.010708339512348175,-20.885414969487783
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.17320508075688776,0.1,-0.15059851296246052,0.014884380623698235,-15.814301640112799
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.19318516525781365,0.0517638090205042,-0.16762743704020977,-0.021880600601434708,-14.005903081499792
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.19318516525781365,0.0517638090205042,-0.17352542839944363,-0.007865870371460915,-11.23073032850734
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.19318516525781365,0.0517638090205042,-0.17369314655661583,-0.03735425416380167,-17.012047020217278
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.2,2.4492935982947062e-17,-0.1806909330189228,-0.052311237901449203,-9.992318280721575
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.2,2.4492935982947062e-17,-0.18548323400318623,-0.033781666308641434,-6.357650066896316
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.5235987755982991,-0.2,2.4492935982947062e-17,-0.18761408049613237,-0.0688439067453146,-13.286006037528702
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.19318516525781368,-0.05176380902050416,-0.1840655393898487,-0.06172061152756214,-2.0644821505539253
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.19318516525781368,-0.05176380902050416,-0.18442276865243912,-0.07967143505811691,-5.357682222120521
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.2617993877991489,-0.19318516525781368,-0.05176380902050416,-0.1935638189315796,-0.050995051860809326,0.46559550858383014
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.17320508075688773,-0.10000000000000003,-0.1734503824263811,-0.08797474764287472,2.238315549666957
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.2617993877991489,-0.17320508075688773,-0.10000000000000003,-0.18299230933189392,-0.07308175973594189,5.522225711785784
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-0.2617993877991498,-0.17320508075688773,-0.10000000000000003,-0.1791811939328909,-0.09957966022193432,0.30908458626876334
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.2617993877991489,-0.14142135623730953,-0.1414213562373095,-0.16169351898133755,-0.09032813552767038,10.392403795362497
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.14142135623730953,-0.1414213562373095,-0.15453576296567917,-0.10801431443542242,6.755158858720936
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.5235987755982983,-0.14142135623730953,-0.1414213562373095,-0.17294853925704956,-0.08276607468724251,12.695009429497885
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.2617993877991489,-0.10000000000000007,-0.17320508075688767,-0.13091107830405235,-0.1046039880020544,14.35555254390723
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.10000000000000007,-0.17320508075688767,-0.13048571348190308,-0.11853763286489993,11.674226647434486
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.5235987755982983,-0.10000000000000007,-0.17320508075688767,-0.14328131638467312,-0.0944538451731205,16.901801818534658
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.2617993877991489,-0.051763809020504134,-0.19318516525781368,-0.09465569630265236,-0.10935432324185967,17.56666036339209
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,0.5235987755982983,-0.051763809020504134,-0.19318516525781368,-0.10510691441595554,-0.09714504377916455,20.398270812614467
-0.29374998807907104,-0.11874999850988388,1.5707963267948966,-4.440892098500626e-16,-0.051763809020504134,-0.19318516525781368,-0.09924386814236641,-0.11925386916846037,16.10773789199257
